entidad,fna,gna,nam,fdc,sag,longitud,latitud
,,,,,,-58.2100139,-34.86681878
,,,,,,-57.59003406,-38.07587652
,,,,,,-57.59378591,-38.07720012
,,,,,,-57.5864,-38.0755
,,,,,,-58.72927101,-34.49327126
,,,,,,-60.56621609,-33.89124358
,,,,,,-59.02484753,-34.09031497
,,,,,,-59.2037461,-37.31650264
,,,,,,-58.71202129,-34.61779994
,,,,,,-58.6878,-34.6346
,,,,,,-58.72977138,-34.51548328
,,,,,,-58.58747858,-34.57301446
,,,,,,-58.268,-34.7605
,,,,,,-58.75009299,-34.66915729
,,,,,,-58.587,-34.751
,,,,,,-58.43065153,-34.73695009
,,,,,,-58.63952492,-34.49402379
,,,,,,-58.35912974,-34.69444646
,,,,,,-58.40095698,-34.85068585
,,,,,,-58.43428553,-34.90754502
,,,,,,-58.82626161,-34.38475736
,,,,,,-60.27772135,-38.38657858
,,,,,,-59.14310563,-37.30787846
,,,,,,-59.11804183,-37.30673607
,,,,,,-58.91653312,-34.48104164
,,,,,,-59.0235995,-34.09519073
,,,,,,-59.01865686,-34.10004321
,,,,,,-58.96754151,-34.26587389
,,,,,,-58.63840839,-34.49816581
,,,,,,-58.6847,-34.424
,,,,,,-58.60802379,-34.4591191
,,,,,,-58.643,-34.4647
,,,,,,-58.2243,-34.7771
,,,,,,-58.83864659,-34.48759267
,,,,,,-58.05593356,-34.9576995
,,,,,,-58.13812768,-34.92488247
,,,,,,-58.1035,-35.0003
,,,,,,-58.1033,-35.0001
,,,,,,-59.185865,-34.56232893
,,,,,,-58.75313582,-34.48962849
,,,,,,-58.84784302,-34.39186662
,,,,,,-58.27248084,-34.72885717
,,,,,,-58.2659,-34.7309
,,,,,,-58.2252,-34.7402
,,,,,,-58.26265169,-34.71756728
,,,,,,-58.3263,-34.7341
,,,,,,-58.2311,-34.7486
,,,,,,-58.32248572,-34.72384753
,,,,,,-58.31363682,-34.73958666
,,,,,,-58.23407126,-34.72590939
,,,,,,-58.2604,-34.7606
,,,,,,-58.29210952,-34.70145254
,,,,,,-58.23266656,-34.70624944
,,,,,,-58.3221,-34.724
,,,,,,-58.2454959,-34.73786913
,,,,,,-58.2199,-34.7425
,,,,,,-58.26255169,-34.71756728
,,,,,,-58.88018178,-34.5901675
,,,,,,-58.8289665,-34.66744289
,,,,,,-58.79996706,-34.62016675
,,,,,,-58.79531891,-34.61835711
,,,,,,-58.79323294,-34.62509061
,,,,,,-58.81338572,-34.52328579
,,,,,,-58.7599,-34.6173
,,,,,,-58.78066061,-34.62036543
,,,,,,-58.76093212,-34.62033244
,,,,,,-58.77929292,-34.6090881
,,,,,,-58.79580708,-34.6477
,,,,,,-58.7665,-34.569
,,,,,,-58.8151,-34.5278
,,,,,,-58.7769,-34.6524
,,,,,,-58.857,-34.6349
,,,,,,-58.7773,-34.6471
,,,,,,-58.78740708,-34.62327132
,,,,,,-58.7458,-34.6231
,,,,,,-58.78801421,-34.6609144
,,,,,,-58.72117971,-34.71023087
,,,,,,-58.7655,-34.7002
,,,,,,-58.70982148,-34.70762862
,,,,,,-58.699432,-34.67044277
,,,,,,-58.69785229,-34.6611191
,,,,,,-58.74725354,-34.70737733
,,,,,,-58.66535235,-34.69130482
,,,,,,-58.6778,-34.6985
,,,,,,-58.83694252,-34.6911665
,,,,,,-58.70042868,-34.68430714
,,,,,,-58.7594,-34.6947
,,,,,,-58.71087132,-34.70733795
,,,,,,-58.76332386,-34.69060952
,,,,,,-58.7288,-34.6872
,,,,,,-58.709,-34.6946
,,,,,,-58.7339,-34.6803
,,,,,,-58.7286,-34.6872
,,,,,,-58.72635698,-34.6529382
,,,,,,-58.7741,-34.6824
,,,,,,-58.68553337,-34.70422392
,,,,,,-58.592,-34.7106
,,,,,,-58.5576,-34.6959
,,,,,,-58.51881428,-34.71293826
,,,,,,-58.52813569,-34.69138923
,,,,,,-58.5126,-34.6689
,,,,,,-58.54323813,-34.65190482
,,,,,,-58.4972,-34.7038
,,,,,,-58.5269,-34.699
,,,,,,-58.60258513,-34.6703922
,,,,,,-58.6089,-34.692
,,,,,,-58.57347502,-34.72909656
,,,,,,-58.5775,-34.7082
,,,,,,-58.6095,-34.7826
,,,,,,-58.53277138,-34.72265366
,,,,,,-58.5765,-34.7091
,,,,,,-58.63458572,-34.73414283
,,,,,,-58.49778359,-34.70319549
,,,,,,-58.52854872,-34.71469405
,,,,,,-58.5567,-34.6462
,,,,,,-58.51278585,-34.68039036
,,,,,,-58.5107,-34.6971
,,,,,,-58.59446781,-34.74206794
,,,,,,-58.5478597,-34.69649067
,,,,,,-58.5685,-34.7153
,,,,,,-58.52280329,-34.66517107
,,,,,,-58.50052141,-34.6810856
,,,,,,-58.5175,-34.7077
,,,,,,-58.47484759,-34.70322605
,,,,,,-58.43031672,-34.81543456
,,,,,,-58.4313,-34.7868
,,,,,,-58.4093,-34.7645
,,,,,,-58.46149994,-34.70692862
,,,,,,-58.4034,-34.7633
,,,,,,-58.4406,-34.7536
,,,,,,-58.4593,-34.709
,,,,,,-58.4438,-34.7485
,,,,,,-58.34082267,-34.75358215
,,,,,,-58.4209,-34.8073
,,,,,,-58.47314389,-34.74131929
,,,,,,-58.3668,-34.7458
,,,,,,-58.4288,-34.7266
,,,,,,-58.4108,-34.75816781
,,,,,,-58.4208,-34.758
,,,,,,-58.4592,-34.7089
,,,,,,-58.6081,-34.5009
,,,,,,-58.56949029,-34.43386662
,,,,,,-58.68073162,-34.42188034
,,,,,,-58.60988441,-34.5013762
,,,,,,-58.63502868,-34.45694283
,,,,,,-58.610916,-34.47822082
,,,,,,-58.6769,-34.4593
,,,,,,-58.6475,-34.4549
,,,,,,-58.63079036,-34.47215354
,,,,,,-58.6322881,-34.40254051
,,,,,,-58.54279994,-34.5780856
,,,,,,-58.5416,-34.571
,,,,,,-58.5244,-34.5706
,,,,,,-58.5537,-34.5549
,,,,,,-58.5765,-34.5506
,,,,,,-58.5716,-34.5418
,,,,,,-58.5314,-34.5446
,,,,,,-58.55353331,-34.53404765
,,,,,,-58.52179512,-34.55490012
,,,,,,-58.95000275,-34.60541027
,,,,,,-58.90026644,-34.59205773
,,,,,,-58.91861734,-34.60939687
,,,,,,-58.88669042,-34.60672874
,,,,,,-58.27,-34.8195
,,,,,,-58.3018,-34.8056
,,,,,,-58.27998215,-34.8037072
,,,,,,-58.27924283,-34.79156662
,,,,,,-58.2785,-34.7758
,,,,,,-58.328,-34.8046
,,,,,,-58.29214521,-34.82056431
,,,,,,-58.27601904,-34.80666675
,,,,,,-58.23616669,-34.82750006
,,,,,,-58.2777,-34.8371
,,,,,,-58.30711421,-34.79738572
,,,,,,-58.3279,-34.8045
,,,,,,-58.36752498,-34.66486788
,,,,,,-58.35922974,-34.69444646
,,,,,,-58.39151785,-34.66837508
,,,,,,-58.3417,-34.702
,,,,,,-58.3644,-34.6909
,,,,,,-58.34878923,-34.67542749
,,,,,,-58.3201,-34.7092
,,,,,,-58.3343,-34.7182
,,,,,,-58.37081785,-34.6763072
,,,,,,-58.32824765,-34.71658096
,,,,,,-58.3473,-34.7055
,,,,,,-58.3331922,-34.69505241
,,,,,,-58.3644,-34.6625
,,,,,,-58.34573807,-34.68054283
,,,,,,-58.3307,-34.7134
,,,,,,-58.33585711,-34.79882398
,,,,,,-58.3606,-34.8288
,,,,,,-58.39336954,-34.86024944
,,,,,,-58.3843,-34.7973
,,,,,,-58.39441897,-34.80864349
,,,,,,-58.4106,-34.8091
,,,,,,-58.39321897,-34.79310964
,,,,,,-58.3247,-34.7965
,,,,,,-58.4070144,-34.8775144
,,,,,,-58.43108842,-34.82226093
,,,,,,-58.33378967,-34.81450592
,,,,,,-58.3979,-34.8966
,,,,,,-58.3790521,-34.87901857
,,,,,,-58.35402868,-34.78205254
,,,,,,-58.34338497,-34.78749048
,,,,,,-58.3928,-34.8492
,,,,,,-58.3729,-34.826
,,,,,,-58.005,-34.9566
,,,,,,-58.08757026,-34.85006318
,,,,,,-57.96025016,-34.94220185
,,,,,,-57.98439518,-34.94565247
,,,,,,-58.0540382,-34.95080933
,,,,,,-57.93428566,-34.92727858
,,,,,,-58.04212398,-34.99929048
,,,,,,-58.0576,-34.8747
,,,,,,-57.9176,-34.9395
,,,,,,-58.0584,-34.8685
,,,,,,-57.9812562,-34.88885097
,,,,,,-57.9626,-34.897
,,,,,,-58.05377163,-34.95102354
,,,,,,-58.0582,-34.8871
,,,,,,-57.94514346,-34.96940689
,,,,,,-57.9633,-34.9145
,,,,,,-62.79440332,-37.68670714
,,,,,,-62.23914264,-38.7102762
,,,,,,-59.78313394,-35.64357683
,,,,,,-57.53771302,-38.01628472
,,,,,,-57.57088453,-38.05998171
,,,,,,-57.9237,-34.9035
,,,,,,-58.58657852,-34.4887
,,,,,,-58.5765,-34.5005
,,,,,,-58.5605,-34.5029
,,,,,,-58.5402,-34.4988
,,,,,,-59.78834408,-35.63533262
,,,,,,-58.543,-34.5108
,,,,,,-58.53179512,-34.47270971
,,,,,,-58.54130952,-34.47322855
,,,,,,-58.57262855,-34.46644289
,,,,,,-58.58423312,-34.46406681
,,,,,,-58.56193087,-34.43487733
,,,,,,-58.56409631,-34.44055949
,,,,,,-58.30516199,-34.73796669
,,,,,,-58.32940945,-34.7519047
,,,,,,-58.29814759,-34.75485836
,,,,,,-58.2858,-34.7054
,,,,,,-58.25902492,-34.73600595
,,,,,,-58.23251904,-34.73245717
,,,,,,-58.22,-34.7425
,,,,,,-58.26587608,-34.72803337
,,,,,,-58.26909887,-34.72268698
,,,,,,-58.25479994,-34.71330482
,,,,,,-58.25053159,-34.7275
,,,,,,-58.2853,-34.7699
,,,,,,-58.29235717,-34.77914289
,,,,,,-58.30548566,-34.79403801
,,,,,,-58.27741271,-34.73838071
,,,,,,-58.2324,-34.7324
,,,,,,-58.86197043,-34.62325609
,,,,,,-58.78750708,-34.62327132
,,,,,,-58.74046656,-34.6375762
,,,,,,-58.84079856,-34.56933231
,,,,,,-58.73204984,-34.60697733
,,,,,,-58.82246431,-34.67984283
,,,,,,-58.8104856,-34.60371453
,,,,,,-58.78047733,-34.62804051
,,,,,,-58.83666431,-34.65285949
,,,,,,-58.79857138,-34.64522849
,,,,,,-58.78628215,-34.64840257
,,,,,,-58.81069987,-34.52935241
,,,,,,-58.74046656,-34.6374762
,,,,,,-58.8288665,-34.66734289
,,,,,,-58.7497,-34.5975
,,,,,,-58.80679987,-34.66729042
,,,,,,-58.87358935,-34.63200338
,,,,,,-58.76874245,-34.58543312
,,,,,,-58.6885,-34.6911
,,,,,,-58.80430952,-34.72393325
,,,,,,-58.7942,-34.7361
,,,,,,-58.75019299,-34.66925729
,,,,,,-58.717,-34.6965
,,,,,,-58.79013312,-34.71213337
,,,,,,-58.76108547,-34.67035698
,,,,,,-58.7169,-34.7182
,,,,,,-58.74040939,-34.69647627
,,,,,,-58.74856662,-34.69851428
,,,,,,-58.72335315,-34.71311258
,,,,,,-58.7484,-34.6875
,,,,,,-58.76038566,-34.67790006
,,,,,,-58.75029299,-34.66935729
,,,,,,-58.71466431,-34.69600482
,,,,,,-58.796,-34.7125
,,,,,,-58.72379871,-34.71299045
,,,,,,-58.6705,-34.6973
,,,,,,-58.74827145,-34.69885241
,,,,,,-58.6884,-34.691
,,,,,,-58.7377,-34.704
,,,,,,-58.6881,-34.6847
,,,,,,-58.7112,-34.6883
,,,,,,-58.6886,-34.6912
,,,,,,-58.72107971,-34.71023087
,,,,,,-58.7092,-34.6943
,,,,,,-58.71143682,-34.73085466
,,,,,,-58.7353,-34.683
,,,,,,-58.5525,-34.6502
,,,,,,-58.4749,-34.7031
,,,,,,-58.62496174,-34.79939662
,,,,,,-58.54318096,-34.64681434
,,,,,,-58.6082,-34.7687
,,,,,,-58.6091,-34.7389
,,,,,,-58.5694881,-34.70011302
,,,,,,-58.52300329,-34.66527107
,,,,,,-58.63050031,-34.8168355
,,,,,,-58.6356427,-34.84777145
,,,,,,-58.556,-34.6475
,,,,,,-58.5498,-34.6896
,,,,,,-58.53186099,-34.725667
,,,,,,-58.65664258,-34.8492717
,,,,,,-58.6006,-34.7149
,,,,,,-58.56083713,-34.71876174
,,,,,,-58.52208134,-34.71974872
,,,,,,-58.54937132,-34.6628474
,,,,,,-58.52619405,-34.73433826
,,,,,,-58.6188,-34.7363
,,,,,,-58.59083932,-34.77046794
,,,,,,-58.51767548,-34.66934831
,,,,,,-58.54957132,-34.6627474
,,,,,,-58.587,-34.751
,,,,,,-58.62025704,-34.70745235
,,,,,,-58.5641,-34.678
,,,,,,-58.599,-34.7063
,,,,,,-58.63692148,-34.82754991
,,,,,,-58.52695764,-34.6778041
,,,,,,-58.65584991,-34.86782135
,,,,,,-58.53878328,-34.65055949
,,,,,,-58.49225917,-34.69052461
,,,,,,-58.5476597,-34.69649067
,,,,,,-58.59893788,-34.73736681
,,,,,,-58.6094,-34.7826
,,,,,,-58.52201158,-34.71986543
,,,,,,-58.64127107,-34.80266431
,,,,,,-58.4655,-34.731
,,,,,,-58.42497877,-34.80495272
,,,,,,-58.43328553,-34.77117138
,,,,,,-58.4628,-34.7161
,,,,,,-58.44750451,-34.71300131
,,,,,,-58.37938084,-34.74956669
,,,,,,-58.34421415,-34.75316543
,,,,,,-58.354,-34.7601
,,,,,,-58.38505717,-34.76932148
,,,,,,-58.44496625,-34.72359017
,,,,,,-58.3889,-34.7761
,,,,,,-58.3955,-34.7752
,,,,,,-58.4617,-34.718
,,,,,,-58.4412,-34.7742
,,,,,,-58.42475548,-34.80482862
,,,,,,-58.39662855,-34.76177508
,,,,,,-58.411,-34.7589
,,,,,,-58.4435,-34.7483
,,,,,,-58.34980595,-34.74806318
,,,,,,-58.3509,-34.7412
,,,,,,-58.44404872,-34.73743231
,,,,,,-58.41986187,-34.75081415
,,,,,,-58.43890495,-34.70181916
,,,,,,-58.4705,-34.7167
,,,,,,-58.6079,-34.4589
,,,,,,-58.67521916,-34.45937107
,,,,,,-58.58038553,-34.43753456
,,,,,,-58.6385,-34.4987
,,,,,,-58.69386199,-34.41453337
,,,,,,-58.63842492,-34.49424164
,,,,,,-58.6166,-34.4933
,,,,,,-58.6254,-34.5017
,,,,,,-58.5737,-34.5388
,,,,,,-58.60333723,-34.55510416
,,,,,,-58.5746,-34.5569
,,,,,,-58.5728,-34.5713
,,,,,,-58.5527,-34.5495
,,,,,,-58.53004389,-34.57338359
,,,,,,-58.52384997,-34.5610928
,,,,,,-58.58642082,-34.53345241
,,,,,,-58.57694277,-34.52932082
,,,,,,-58.90168522,-34.62570038
,,,,,,-58.87793826,-34.61679211
,,,,,,-59.06077984,-34.71867007
,,,,,,-58.95482843,-34.61551471
,,,,,,-59.06312023,-34.72062411
,,,,,,-58.25125354,-34.84522473
,,,,,,-58.27107614,-34.82795229
,,,,,,-58.3150392,-34.80966788
,,,,,,-58.18890025,-34.86714296
,,,,,,-58.2634,-34.8156
,,,,,,-58.23190476,-34.84054771
,,,,,,-58.28368585,-34.8432201
,,,,,,-58.2725,-34.7964
,,,,,,-58.28382855,-34.81403344
,,,,,,-58.22508823,-34.82591591
,,,,,,-58.22563801,-34.81263813
,,,,,,-58.28687132,-34.78031904
,,,,,,-58.27719042,-34.78030006
,,,,,,-58.27238084,-34.7965
,,,,,,-58.38701428,-34.67323575
,,,,,,-58.37243231,-34.68402511
,,,,,,-58.3863,-34.6791
,,,,,,-58.38266424,-34.67469299
,,,,,,-58.31238428,-34.66694339
,,,,,,-58.3455,-34.6615
,,,,,,-58.3521,-34.697
,,,,,,-58.34139994,-34.69494765
,,,,,,-58.34564051,-34.6949881
,,,,,,-58.32719036,-34.6956078
,,,,,,-58.347,-34.6806
,,,,,,-58.31549524,-34.70626675
,,,,,,-58.34188923,-34.70981487
,,,,,,-58.3706,-34.6765
,,,,,,-58.35322974,-34.68514759
,,,,,,-58.35207364,-34.64178585
,,,,,,-58.34332855,-34.64989292
,,,,,,-58.30113801,-34.69384759
,,,,,,-58.3825,-34.8339
,,,,,,-58.33163682,-34.77982267
,,,,,,-58.3961,-34.8001
,,,,,,-58.40759518,-34.82203813
,,,,,,-58.3808,-34.8899
,,,,,,-58.18464421,-31.16591559
,,,,,,-59.00146637,-33.03722314
,,,,,,-58.86558629,-32.37794164
,,,,,,-59.79571904,-30.94624239
,,,,,,-59.3923,-32.7166
,,,,,,-59.15800063,-33.74160106
,,,,,,-60.6304,-32.0729
,,,,,,-58.258,-32.1883
,,,,,,-58.3162,-31.7923
,,,,,,-58.4414,-31.6731
,,,,,,-60.5466,-31.9252
,,,,,,-59.9975,-32.0683
,,,,,,-59.9556,-31.406
,,,,,,-58.6689,-30.8231
,,,,,,-58.6997,-31.2266
,,,,,,-59.4103,-31.6295
,,,,,,-58.9393,-31.4975
,,,,,,-58.5195,-30.4596
,,,,,,-58.509,-32.4304
,,,,,,-59.2109,-33.1477
,,,,,,-58.4537,-32.7578
,,,,,,-58.6529,-33.2455
,,,,,,-58.5788,-33.1022
,,,,,,-59.52175729,-33.06067858
,,,,,,-59.7349,-32.6058
,,,,,,-59.5197,-31.1864
,,,,,,-57.9226,-31.0425
,,,,,,-59.0443,-31.7843
,,,,,,-58.2425,-31.7555
,,,,,,-58.9012,-31.68
,,,,,,-58.60462123,-31.43928103
,,,,,,-60.06053312,-31.58737132
,,,,,,-59.8137,-32.1638
,,,,,,-60.0398,-31.3136
,,,,,,-58.21393569,-32.17929518
,,,,,,-60.3566,-31.7451
,,,,,,-60.17271415,-31.85368103
,,,,,,-59.1134,-31.1499
,,,,,,-59.6054,-32.1026
,,,,,,-59.4517,-30.6353
,,,,,,-59.39632379,-30.69160257
,,,,,,-58.391,-32.5551
,,,,,,-58.28889455,-31.09222818
,,,,,,-57.9267,-30.7392
,,,,,,-58.99202373,-31.89168096
,,,,,,-59.7197,-32.339
,,,,,,-58.02370714,-30.73597151
,,,,,,-58.152,-32.2644
,,,,,,-58.8733,-31.7912
,,,,,,-60.1765,-31.7537
,,,,,,-60.00584277,-31.60844646
,,,,,,-58.5539,-32.0616
,,,,,,-58.6664,-30.2998
,,,,,,-58.6526,-30.6305
,,,,,,-58.6313,-30.3846
,,,,,,-58.8184,-31.5268
,,,,,,-59.5658,-31.8973
,,,,,,-60.3018,-31.9004
,,,,,,-60.12564277,-31.52513337
,,,,,,-60.61046556,-31.86945848
,,,,,,-59.272,-31.0353
,,,,,,-58.1215,-31.4345
,,,,,,-58.3369,-32.2433
,,,,,,-60.3224,-32.1159
,,,,,,-58.0395,-30.9834
,,,,,,-60.2691,-31.6137
,,,,,,-59.6346,-31.7649
,,,,,,-58.6269,-32.1001
,,,,,,-59.9791,-32.2538
,,,,,,-60.3745,-31.9365
,,,,,,-59.8782,-32.8637
,,,,,,-57.9301,-30.8988
,,,,,,-58.8146,-30.8773
,,,,,,-58.6075,-30.2825
,,,,,,-58.9729,-31.4302
,,,,,,-60.5232,-31.7359
,,,,,,-58.29607602,-32.52857614
,,,,,,-59.8104,-31.2703
,,,,,,-58.3444,-32.9058
,,,,,,-59.5445,-33.133
,,,,,,-59.45301415,-30.92293569
,,,,,,-59.37386637,-33.60811728
,,,,,,-59.53204408,-31.61005116
,,,,,,-60.2902,-32.1977
,,,,,,-59.3567,-31.9203
,,,,,,-60.1643,-31.5382
,,,,,,-60.4224,-32.3148
,,,,,,-59.9975,-32.0683
,,,,,,-59.91782129,-31.47606431
,,,,,,-59.8584,-31.9798
,,,,,,-59.8787,-31.8636
,,,,,,-59.6388,-32.4924
,,,,,,-58.7012,-30.5578
,,,,,,-57.93,-30.8984
,,,,,,-59.6546,-31.9299
,,,,,,-59.1507,-30.3681
,,,,,,-58.1008,-31.3376
,,,,,,-58.1735,-31.4773
,,,,,,-60.1002784,-31.84347145
,,,,,,-59.7788,-32.0802
,,,,,,-60.026,-32.0316
,,,,,,-58.2355,-31.0857
,,,,,,-58.1735,-31.4773
,,,,,,-59.2335,-31.294
,,,,,,-59.801,-31.7321
,,,,,,-58.6241,-31.2029
,,,,,,-58.2999,-32.2024
,,,,,,-58.5754,-31.5983
,,,,,,-60.41013651,-31.8850149
,,,,,,-58.8215,-30.5867
,,,,,,-59.72941434,-32.13692373
,,,,,,-60.44113538,-31.77763456
,,,,,,-60.5519,-31.7234
,,,,,,-60.49258084,-31.74409073
,,,,,,-59.0347047,-31.85923325
,,,,,,-60.5321,-31.7363
,,,,,,-58.01516406,-31.35898516
,,,,,,-59.79626174,-32.39853795
,,,,,,-59.4137,-31.5813
,,,,,,-59.01066919,-31.80951309
,,,,,,-58.88438084,-32.37434076
,,,,,,-60.50567145,-31.73372868
,,,,,,-59.00163363,-33.03725833
,,,,,,-59.4451737,-31.34315435
,,,,,,-59.15373049,-33.74525761
,,,,,,-59.79460482,-32.39671077
,,,,,,-59.8343382,-31.35573325
,,,,,,-59.8419,-31.4642
,,,,,,-58.7698,-32.6223
,,,,,,-58.9557,-32.9287
,,,,,,-58.8046,-33.0229
,,,,,,-59.5576,-32.6025
,,,,,,-58.566,-32.9815
,,,,,,-59.5087,-30.5199
,,,,,,-58.7012,-33.2344
,,,,,,-59.6712717,-30.98717138
,,,,,,-59.3086,-31.3169
,,,,,,-59.21256193,-32.6635953
,,,,,,-59.00876205,-31.83827639
,,,,,,-58.46758328,-30.59086431
,,,,,,-59.7013,-32.5001
,,,,,,-58.21403569,-32.17929518
,,,,,,-58.8056,-31.3577
,,,,,,-59.5276,-31.5021
,,,,,,-58.9147,-31.8582
,,,,,,-60.3959,-32.4437
,,,,,,-60.2323,-31.683
,,,,,,-58.8953144,-30.90172154
,,,,,,-60.2063,-32.0288
,,,,,,-59.8697,-32.5199
,,,,,,-59.93631904,-31.80259023
,,,,,,-58.7334,-31.1706
,,,,,,-59.1846,-31.6771
,,,,,,-58.8029,-32.8378
,,,,,,-59.3521,-33.1486
,,,,,,-59.3035,-32.0813
,,,,,,-59.27694296,-32.39505009
,,,,,,-58.87384277,-32.36802154
,,,,,,-58.4074,-31.5231
,,,,,,-58.99707233,-33.0369782
,,,,,,-58.87740432,-32.37742655
,,,,,,-59.7763,-30.9422
,,,,,,-59.7902995,-30.94363237
,,,,,,-59.4003,-32.16964602
,,,,,,-59.78122348,-30.94868591
,,,,,,-58.87722361,-32.37743594
,,,,,,-58.7882,-30.9431
,,,,,,-58.9639,-31.9857
,,,,,,-58.4398,-31.0783
,,,,,,-59.7028,-32.5779
,,,,,,-59.413,-31.833
,,,,,,-60.26816193,-32.53834289
,,,,,,-60.0772,-32.0114
,,,,,,-59.8188,-31.9823
,,,,,,-59.71592843,-31.67560031
,,,,,,-58.43290012,-30.45644289
,,,,,,-58.10876443,-31.27011428
,,,,,,-58.3697,-31.1069
,,,,,,-58.9634,-31.9899
,,,,,,-58.2164,-32.0113
,,,,,,-58.9723,-31.6529
,,,,,,-60.331,-31.734
,,,,,,-58.5231,-30.8745
,,,,,,-59.0299,-30.2755
,,,,,,-59.529,-32.0406
,,,,,,-58.3543,-32.3419
,,,,,,-59.2411,-32.1617
,,,,,,-59.035,-32.4727
,,,,,,-59.6053,-30.7859
,,,,,,-59.6959,-31.3725
,,,,,,-58.6177,-33.1033
,,,,,,-58.7745,-32.6956
,,,,,,-59.27694296,-32.39505009
,,,,,,-59.3302,-32.8664
,,,,,,-59.8346382,-31.35583325
,,,,,,-58.3438,-32.9806
,,,,,,-58.05421672,-30.71036174
,,,,,,-59.155,-30.8924
,,,,,,-60.3113,-32.3123
,,,,,,-59.7301,-31.8147
,,,,,,-58.6334,-31.8376
,,,,,,-59.0804,-31.3171
,,,,,,-59.10608579,-31.65204289
,,,,,,-60.02533575,-31.81321434
,,,,,,-59.5823,-32.5294
,,,,,,-57.988,-30.853
,,,,,,-58.1201,-31.3821
,,,,,,-57.9695,-31.0783
,,,,,,-58.56355792,-30.68095993
,,,,,,-60.51851891,-32.29471434
,,,,,,-60.61872004,-32.00970939
,,,,,,-59.195699,-32.72346043
,,,,,,-57.96629837,-30.86388647
,,,,,,-59.9199,-32.4763
,,,,,,-58.6344,-31.3646
,,,,,,-58.9796,-31.7539
,,,,,,-60.3505,-32.2729
,,,,,,-58.4521,-31.4581
,,,,,,-58.1622,-31.0385
,,,,,,-57.8583,-30.8815
,,,,,,-59.30349987,-31.79576431
,,,,,,-59.7607,-31.916
,,,,,,-59.8067,-31.858
,,,,,,-59.25632843,-31.17354997
,,,,,,-59.235,-30.9569
,,,,,,-58.1574,-31.4808
,,,,,,-58.07684283,-30.97938579
,,,,,,-57.8362,-30.8583
,,,,,,-59.3087,-31.6658
,,,,,,-59.1862,-31.6255
,,,,,,-59.8187,-31.5664
,,,,,,-60.3674,-32.3231
,,,,,,-58.6339,-31.8379
,,,,,,-58.05885723,-31.31379994
,,,,,,-58.751,-30.3828
,,,,,,-60.63638541,-32.06773544
,,,,,,-59.1451,-31.4416
,,,,,,-58.66631233,-32.80672811
,,,,,,-59.32,-33.1382
,,,,,,-59.4026,-32.28
,,,,,,-59.6257,-31.3626
,,,,,,-58.95,-32.8742
,,,,,,-58.3332,-31.9257
,,,,,,-59.3116,-31.395
,,,,,,-60.0302,-32.5781
,,,,,,-59.41203582,-32.97767145
,,,,,,-59.7892,-32.8191
,,,,,,-59.3247,-31.0906
,,,,,,-59.5245,-31.1877
,,,,,,-59.9218,-32.1949
,,,,,,-59.5634,-32.173
,,,,,,-59.1734,-31.1188
,,,,,,-58.8202,-31.3169
,,,,,,-58.0833,-30.7559
,,,,,,-58.5061,-31.5793
,,,,,,-60.2538,-31.9593
,,,,,,-59.91185704,-31.7321144
,,,,,,-58.6338,-30.7178
,,,,,,-59.0904,-31.273
,,,,,,-58.6664,-30.2999
,,,,,,-59.1656,-31.8079
,,,,,,-58.89701421,-30.90166431
,,,,,,-60.40500482,-31.80544671
,,,,,,-59.74323507,-32.82415836
,,,,,,-57.9879,-30.853
,,,,,,-59.63681897,-32.2410119
,,,,,,-58.7818,-31.6204
,,,,,,-58.9764,-30.9841
,,,,,,-59.9299,-31.5068
,,,,,,-59.87325229,-31.77878579
,,,,,,-60.3182,-31.9341
,,,,,,-59.1601,-30.7892
,,,,,,-60.44732849,-32.05544283
,,,,,,-60.3596,-31.9973
,,,,,,-58.28889455,-31.09222818
,,,,,,-59.7435,-31.4285
,,,,,,-58.6984,-33.1705
,,,,,,-59.1636,-32.585
,,,,,,-59.3332,-30.63
,,,,,,-59.16211421,-32.24911434
,,,,,,-59.5112,-32.8777
,,,,,,-58.5279,-32.9452
,,,,,,-58.1684,-31.2822
,,,,,,-57.9352,-30.7126
,,,,,,-58.9729,-31.4302
,,,,,,-58.3344,-31.5756
,,,,,,-58.7574,-31.7993
,,,,,,-59.3652,-31.7925
,,,,,,-59.26,-31.9083
,,,,,,-58.4532,-32.1509
,,,,,,-59.116,-31.3491
,,,,,,-58.2641,-30.843
,,,,,,-58.96284721,-31.98741791
,,,,,,-59.7294,-32.1369
,,,,,,-59.6991,-32.0273
,,,,,,-58.4522,-31.4582
,,,,,,-59.16,-32.4178
,,,,,,-59.5036,-31.3895
,,,,,,-59.407,-31.1844
,,,,,,-59.0331,-32.638
,,,,,,-59.594,-31.4067
,,,,,,-59.1723,-32.4642
,,,,,,-58.81876193,-31.82749061
,,,,,,-60.19609649,-32.17326205
,,,,,,-60.52057395,-31.7390762
,,,,,,-60.4166,-32.3333
,,,,,,-58.51957508,-33.01821077
,,,,,,-58.7554,-30.3902
,,,,,,-59.9366,-31.8052
,,,,,,-58.54452605,-33.01267959
,,,,,,-60.09204289,-31.3880953
,,,,,,-58.53936669,-33.03061434
,,,,,,-58.5396,-33.0296
,,,,,,-60.00833795,-31.86931434
,,,,,,-59.6272,-30.7338
,,,,,,-59.0354,-31.8603
,,,,,,-58.22741302,-32.47589292
,,,,,,-58.7625,-30.3835
